id	canonical_key	name	source	availability_class	evidence_tier	gates	workload_class	runtime_family	api_style	endpoint_path	min_gpus	min_vram_gb	gpu_sku_compat_true	image_upstream_ref	image_digest	image_size_bytes	artifact_size_bytes	cache_bytes	snapshot_eligibility	startup_path	t0_to_call2_p50_s	license	fixtures_status	local_bytes_known
forge:qwen-qwen3-30b-a3b-instruct-2507-fp8-vllm-cuda13@fp8-vllm-0-21-0-cuda13	hf:Qwen/Qwen3-30B-A3B-Instruct-2507-FP8	Qwen3 30B A3B Instruct 2507 FP8	forge-manifests	verified	measured-source		chat	vllm	openai-compatible	/v1/chat/completions	1	48	B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.1	sha256:953d3a06d5e64ab582985cd7401289d3abf2a2c14ef2158e9a84313daeec77d7	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-4b-instruct-2507-vllm-cuda13@vllm-0-21-0-cuda13	hf:Qwen/Qwen3-4B-Instruct-2507	Qwen3 4B Instruct 2507	forge-manifests	verified	measured-source		chat	vllm	openai-compatible	/v1/chat/completions	1	24	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-4b-instruct-2507-vllm@vllm-0-10-2-cuda12-8	hf:Qwen/Qwen3-4B-Instruct-2507	Qwen3 4B Instruct 2507	forge-manifests	verified	measured-source		chat	vllm	openai-compatible	/v1/chat/completions	1	24	B200|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	11465572690			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	11465572690
forge:qwen-qwen3-8b-vllm-cuda13@vllm-0-22-0-cuda13	hf:Qwen/Qwen3-8B	Qwen3 8B	forge-manifests	verified	measured-source		chat	vllm	openai-compatible	/v1/chat/completions	1	48	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	9219894117			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	9219894117
forge:qwen-qwen3-coder-30b-a3b-instruct-fp8-vllm@vllm-0-10-2-cuda12-8	hf:Qwen/Qwen3-Coder-30B-A3B-Instruct-FP8	Qwen3-Coder 30B A3B Instruct FP8	forge-manifests	verified	measured-source		chat	vllm	openai-compatible	/v1/chat/completions	1	48	B200|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	11465533671			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	11465533671
forge:qwen-qwen3-coder-next-fp8-vllm-cuda13@vllm-0-21-0-cuda13-tp4	hf:Qwen/Qwen3-Coder-Next-FP8	Qwen3-Coder-Next FP8	forge-manifests	discoverable	catalog-listed		chat	vllm	openai-compatible	/v1/chat/completions	4	80		docker.io/vllm/vllm-openai:v0.21.0	sha256:a230095847e93bd4df9888b33dab956fa9504537b828a23657d2b26fed57b5c9	8669299461			unproven-multi-gpu	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-embedding-0-6b-tei-cuda-1-9@tei-cuda-1-9-3	hf:Qwen/Qwen3-Embedding-0.6B	Qwen3 Embedding 0.6B	forge-manifests	verified	measured-source		embedding	tei	openai-compatible	/v1/embeddings	1	8	B200|H200|L40S|RTX6000	ghcr.io/huggingface/text-embeddings-inference:cuda-1.9	sha256:249a0bc87522bfe2f1012b4d194f0225878f47079115ada3aeb0b1ef257b402a	3110078263			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	3110078263
forge:qwen-qwen3-embedding-0-6b-tei-cuda-sha-5bc4d88@tei-cuda-sha-5bc4d88	hf:Qwen/Qwen3-Embedding-0.6B	Qwen3 Embedding 0.6B	forge-manifests	discoverable	catalog-listed		embedding	tei	openai-compatible	/v1/embeddings	1	8		ghcr.io/huggingface/text-embeddings-inference:cuda-sha-5bc4d88	sha256:46d020454c4d5e3563a9aca6c6991335f8c9919e43a992d47916fdc3fffe98f1	3110107944			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	3110107944
forge:qwen-qwen3-embedding-0-6b-vllm-cuda13@vllm-0-21-0-cuda13-embed	hf:Qwen/Qwen3-Embedding-0.6B	Qwen3 Embedding 0.6B	forge-manifests	verified	measured-source		embedding	vllm	openai-compatible	/v1/embeddings	1	8	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-embedding-4b-tei-cuda-1-9@tei-cuda-1-9-3	hf:Qwen/Qwen3-Embedding-4B	Qwen3 Embedding 4B	forge-manifests	verified	measured-source		embedding	tei	openai-compatible	/v1/embeddings	1	16	H200|L40S|RTX6000	ghcr.io/huggingface/text-embeddings-inference:cuda-1.9	sha256:249a0bc87522bfe2f1012b4d194f0225878f47079115ada3aeb0b1ef257b402a	3110078263			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	3110078263
forge:qwen-qwen3-embedding-4b-vllm-cuda13@vllm-0-21-0-cuda13-embed	hf:Qwen/Qwen3-Embedding-4B	Qwen3 Embedding 4B	forge-manifests	verified	measured-source		embedding	vllm	openai-compatible	/v1/embeddings	1	32	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-embedding-8b-tei-cuda-1-9@tei-cuda-1-9-3	hf:Qwen/Qwen3-Embedding-8B	Qwen3 Embedding 8B	forge-manifests	verified	measured-source		embedding	tei	openai-compatible	/v1/embeddings	1	24	B200|H200|L40S|RTX6000	ghcr.io/huggingface/text-embeddings-inference:cuda-1.9	sha256:249a0bc87522bfe2f1012b4d194f0225878f47079115ada3aeb0b1ef257b402a	3110078263			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	3110078263
forge:qwen-qwen3-embedding-8b-vllm-cuda13@vllm-0-21-0-cuda13-embed	hf:Qwen/Qwen3-Embedding-8B	Qwen3 Embedding 8B	forge-manifests	verified	measured-source		embedding	vllm	openai-compatible	/v1/embeddings	1	48	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-next-80b-a3b-instruct-fp8-vllm@vllm-0-21-0-cuda13-tp4	hf:Qwen/Qwen3-Next-80B-A3B-Instruct-FP8	Qwen3-Next 80B A3B Instruct FP8	forge-manifests	discoverable	catalog-listed		chat	vllm	openai-compatible	/v1/chat/completions	4	48		docker.io/vllm/vllm-openai:v0.21.0	sha256:a230095847e93bd4df9888b33dab956fa9504537b828a23657d2b26fed57b5c9	8669299461			unproven-multi-gpu	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-reranker-0-6b-vllm-cuda13@vllm-0-21-0-cuda13-rerank	hf:Qwen/Qwen3-Reranker-0.6B	Qwen3 Reranker 0.6B	forge-manifests	verified	measured-source		rerank	vllm	custom-http	/v1/rerank	1	16	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-reranker-4b-vllm-cuda13@vllm-0-21-0-cuda13-rerank	hf:Qwen/Qwen3-Reranker-4B	Qwen3 Reranker 4B	forge-manifests	verified	measured-source		rerank	vllm	custom-http	/v1/rerank	1	48	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:qwen-qwen3-vl-4b-instruct-vllm-cuda13@vllm-0-21-0-cuda13-vision-chat	hf:Qwen/Qwen3-VL-4B-Instruct	Qwen3-VL 4B Instruct	forge-manifests	verified	measured-source		chat	vllm	openai-compatible	/v1/chat/completions	1	48	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	8669266122			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669266122
forge:qwen-qwen3-vl-reranker-2b-vllm-cuda13@vllm-0-21-0-cuda13-vision-rerank-onboarding	hf:Qwen/Qwen3-VL-Reranker-2B	Qwen3-VL Reranker 2B	forge-manifests	verified	measured-source		rerank	vllm	custom-http	/v1/rerank	1	48	B200|B300|H200|L40S|RTX6000	docker.io/vllm/vllm-openai:v0.22.0	sha256:0fec7ec5f3e6bc168e54899935fb0557da908a4832a1dbc88e2debcf2f889416	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:rail-berkeley-octo-small-1-5@small-1-5	hf:rail-berkeley/octo-small-1.5	RAIL Berkeley Octo Small	forge-manifests	gated	measured-source	no-public-image-reference	physical-ai	custom	custom-http	/v1/inference/rail-berkeley-octo-small-1-5	1	24	B200|B300|H200|L40S|RTX6000		sha256:ff50c14c8f52c3d9e50a240fa104260710f8a61901fed271e38d4d88af5630a2	7799022022			candidate-unproven	conventional-pull-and-load		mit	example-only	7799022022
forge:redhatai-qwen3-next-80b-a3b-thinking-fp8-dynamic-vllm@vllm-0-21-0-cuda13-tp2	hf:RedHatAI/Qwen3-Next-80B-A3B-Thinking-FP8-dynamic	Qwen3-Next 80B A3B Thinking FP8 Dynamic	forge-manifests	discoverable	catalog-listed		chat	vllm	openai-compatible	/v1/chat/completions	2	80		docker.io/vllm/vllm-openai:v0.21.0	sha256:a230095847e93bd4df9888b33dab956fa9504537b828a23657d2b26fed57b5c9	8669299461			unproven-multi-gpu	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:rfdiffusion-nim@nim-2-3-0-regional-mirror-onboarding	nvcr.io/nim/ipd/rfdiffusion	RFdiffusion NIM	forge-manifests	verified	measured-source		life-science	nim	nim-native-http	/biology/ipd/rfdiffusion/generate	1	30	B300|H200|L40S|RTX6000	nvcr.io/nim/ipd/rfdiffusion:2	sha256:954ecadd7a8fcc451363511d6eb5f66f0ffd63604e4e45479b17e67a0fbeef86	17575384154			candidate-family-proven	conventional-pull-and-load		BSD-3-Clause; NVIDIA Community Model License; NVIDIA NIM terms	example-only	17575384154
forge:robotics-diffusion-transformer-rdt-170m@rdt-170m	hf:robotics-diffusion-transformer/rdt-170m	Robotics Diffusion Transformer RDT-170M	forge-manifests	gated	catalog-listed	no-public-image-reference	physical-ai	custom	custom-http	/v1/inference/robotics-diffusion-transformer-rdt-170m	1	48	B200|B300|H200|L40S|RTX6000		sha256:a589e11bdef85414e9cdb6650a07f682e29045eb83a850a32ac3062b1fd91f41	10948441885			candidate-unproven	conventional-pull-and-load		MIT	example-only	10948441885
forge:robotics-diffusion-transformer-rdt2-vq@rdt2-vq	hf:robotics-diffusion-transformer/RDT2-VQ	Robotics Diffusion Transformer RDT2-VQ	forge-manifests	gated	catalog-listed	no-public-image-reference	physical-ai	custom	custom-http	/v1/inference/robotics-diffusion-transformer-rdt2-vq	1	24	B200|B300|H200|L40S|RTX6000		sha256:5674df595592c8d68bdc47148d7c948c9d4fdca432cf5ab82e74e0bc6db0aec3	13463571700			candidate-unproven	conventional-pull-and-load		Apache-2.0	example-only	13463571700
forge:sberroboticscenter-greenvla-2b-base@2b-base	hf:SberRoboticsCenter/GreenVLA-2b-base	SberRoboticsCenter GreenVLA 2B Base	forge-manifests	gated	measured-source	no-public-image-reference	physical-ai	custom	custom-http	/v1/inference/sberroboticscenter-greenvla-2b-base	1	24	B200|B300|H200|L40S|RTX6000		sha256:233cdc1468521b43d83fe74008227be9d92e2e8a4fced5b27812d4c37a812591	5713756160			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	5713756160
forge:sentence-transformers-all-minilm-l6-v2-tei-cuda-1-9@tei-cuda-1-9-3	hf:sentence-transformers/all-MiniLM-L6-v2	All-MiniLM-L6-v2	forge-manifests	verified	measured-source		embedding	tei	openai-compatible	/v1/embeddings	1	8	B200|H200|L40S	ghcr.io/huggingface/text-embeddings-inference:cuda-1.9	sha256:249a0bc87522bfe2f1012b4d194f0225878f47079115ada3aeb0b1ef257b402a	3110078263			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	3110078263
forge:sinai-alia-mrbert-es-biomedical-embeddings-tei-cuda-1-9@hf-1088e9b-tei-cuda-1-9-3	hf:SINAI/ALIA-MrBERT-es-biomedical-embeddings	ALIA MrBERT Spanish Biomedical Embeddings	forge-manifests	discoverable	catalog-listed		embedding	tei	openai-compatible	/v1/embeddings	1	8		ghcr.io/huggingface/text-embeddings-inference:cuda-1.9	sha256:249a0bc87522bfe2f1012b4d194f0225878f47079115ada3aeb0b1ef257b402a	3110078263			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	3110078263
forge:sinai-alia-mrbert-es-biomedical-embeddings-vllm-cuda13@hf-1088e9b-vllm-0-21-0-cuda13-pooling	hf:SINAI/ALIA-MrBERT-es-biomedical-embeddings	ALIA MrBERT Spanish Biomedical Embeddings	forge-manifests	discoverable	catalog-listed		embedding	vllm	openai-compatible	/v1/embeddings	1	8		docker.io/vllm/vllm-openai:v0.21.0	sha256:a230095847e93bd4df9888b33dab956fa9504537b828a23657d2b26fed57b5c9	8669299461			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	8669299461
forge:snowflake-arctic-embed-l-v2-0-tei-cuda-1-9@tei-cuda-1-9-3	hf:Snowflake/snowflake-arctic-embed-l-v2.0	Snowflake Arctic Embed L v2.0	forge-manifests	verified	measured-source		embedding	tei	openai-compatible	/v1/embeddings	1	8	B200|H200|L40S|RTX6000	ghcr.io/huggingface/text-embeddings-inference:cuda-1.9	sha256:249a0bc87522bfe2f1012b4d194f0225878f47079115ada3aeb0b1ef257b402a	3110096066			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	3110096066
forge:snowflake-arctic-embed-m-v2-0-tei-cuda-1-9@tei-cuda-1-9-3	hf:Snowflake/snowflake-arctic-embed-m-v2.0	Snowflake Arctic Embed M v2.0	forge-manifests	verified	measured-source		embedding	tei	openai-compatible	/v1/embeddings	1	8	B200|H200|L40S|RTX6000	ghcr.io/huggingface/text-embeddings-inference:cuda-1.9	sha256:249a0bc87522bfe2f1012b4d194f0225878f47079115ada3aeb0b1ef257b402a	3110096066			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	3110096066
forge:stanfordcrfm-biomedlm-2-7b-safety-review@hf-3e1a0ab-life-science-20260426-fix2	hf:stanford-crfm/BioMedLM	BioMedLM 2.7B	forge-manifests	gated	measured-source	no-public-image-reference	healthcare	custom	custom-http	/v1/inference/stanfordcrfm-biomedlm-2-7b-safety-review	1	24	B200		sha256:0c86f583e15764ec49a1658c2e17d9b7ce90ff9c4c17ead044f18dfe695a2420	4887990760			candidate-unproven	conventional-pull-and-load		bigscience-bloom-rail-1.0	example-only	4887990760
forge:tomaarsen-reranker-pubmedbert-base-miriad-150k-tei-cuda-1-9@hf-24fb97a-tei-cuda-1-9-3-preflight	hf:tomaarsen/reranker-PubMedBERT-base-MIRIAD-150k	PubMedBERT MIRIAD 150k Reranker	forge-manifests	discoverable	catalog-listed		rerank	tei	custom-http	/rerank	1	8		ghcr.io/huggingface/text-embeddings-inference:cuda-1.9	sha256:249a0bc87522bfe2f1012b4d194f0225878f47079115ada3aeb0b1ef257b402a	3110078263			candidate-unproven	conventional-pull-and-load		mit	example-only	3110078263
forge:tomaarsen-reranker-pubmedbert-base-miriad-150k-wrapper-cuda12@hf-24fb97a-wrapper-cuda12-safetensors-cvefix-local-smoke	hf:tomaarsen/reranker-PubMedBERT-base-MIRIAD-150k	PubMedBERT MIRIAD 150k Reranker	forge-manifests	gated	catalog-listed	no-public-image-reference	rerank	custom-wrapper	custom-http	/rerank	1	8							candidate-unproven	conventional-pull-and-load		mit	example-only	0
forge:tri-ml-foundry-qwen3vla-2-1b@qwen3vla-2-1b	hf:TRI-ML/Foundry-Qwen3VLA-2.1B	TRI-ML Foundry-Qwen3VLA 2.1B	forge-manifests	gated	catalog-listed	no-public-image-reference	physical-ai	custom	custom-http	/v1/inference/tri-ml-foundry-qwen3vla-2-1b	1	40			sha256:062482978a26920676ae9c67cae34ba3812adbe4faed2665d9c2d3e3ce749c50	11717475483			candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	11717475483
forge:wan-ai-wan2-2-ti2v-5b-sglang@5b	hf:Wan-AI/Wan2.2-TI2V-5B-Diffusers	Wan2.2 TI2V 5B	forge-manifests	gated	measured-source	no-public-image-reference	general	sglang	custom-http	/generate	1	48	B200|B300|H100|H200|RTX6000		sha256:cb03f929aee0e32d451bd4b1e442a0900d8d08132c2877a7ddcc9e168d4c911b		34203021834		candidate-unproven	conventional-pull-and-load		apache-2.0	example-only	34203021834
forge:x-square-robot-wall-oss-flow@flow	hf:x-square-robot/wall-oss-flow	X Square Robot WALL-OSS Flow	forge-manifests	gated	catalog-listed	no-public-image-reference	physical-ai	custom	custom-http	/v1/inference/x-square-robot-wall-oss-flow	1	48				12027979584			candidate-unproven	conventional-pull-and-load		blocked: LeRobot docs say Apache-2.0; HF model metadata is null; wall-x repo has no LICENSE file and setup.py classifier says BSD License	example-only	12027979584
forge:zai-org-glm-4-5-air-fp8-vllm-cuda13@vllm-0-21-0-cuda13-single-gpu-probe	hf:zai-org/GLM-4.5-Air-FP8	GLM-4.5-Air FP8	forge-manifests	discoverable	catalog-listed		chat	vllm	openai-compatible	/v1/chat/completions	1	120		docker.io/vllm/vllm-openai:v0.21.0	sha256:a230095847e93bd4df9888b33dab956fa9504537b828a23657d2b26fed57b5c9	8669299461			candidate-unproven	conventional-pull-and-load		mit	example-only	8669299461
forge:zhihan1996-dnabert-2-117m-dna-embedding@hf-main-clawbio-dnabert-tupleout-20260605	hf:zhihan1996/DNABERT-2-117M	DNABERT-2 117M DNA Embeddings	forge-manifests	gated	measured-source	no-public-image-reference	embedding	custom	custom-http	/v1/inference/zhihan1996-dnabert-2-117m-dna-embedding	1	16	H200		sha256:bf5c6effc5f0de7e2c6484423c9a203e204e97d507c90b9df77d25430a8c031b				candidate-unproven	conventional-pull-and-load		upstream-license-file-present; license metadata absent from Hugging Face API on 2026-06-05	example-only	0
nims-terraform:bionemo@nightly	nvcr.io/nvidia/clara/bionemo-framework	BioNeMo Notebook	nims-terraform-catalog	discoverable	catalog-listed		notebook-environment	notebook	notebook		1			nvcr.io/nvidia/clara/bionemo-framework					not-applicable	notebook			missing	0
nims-terraform:boltz2@latest	nvcr.io/nim/mit/boltz2	Boltz2	nims-terraform-catalog	discoverable	catalog-listed		protein-structure-prediction	nim	nim-native-http		1			nvcr.io/nim/mit/boltz2					candidate-family-proven	conventional-pull-and-load			missing	0
nims-terraform:cosmos-embed1@1.0.0	nvcr.io/nim/nvidia/cosmos-embed1	Cosmos-Embed1	nims-terraform-catalog	discoverable	catalog-listed		video-embedding	nim	nim-native-http		1			nvcr.io/nim/nvidia/cosmos-embed1					candidate-unproven	conventional-pull-and-load			missing	0
nims-terraform:cosmos-reason1-7b@latest	nvcr.io/nim/nvidia/cosmos-reason1-7b	Cosmos-Reason1-7B	nims-terraform-catalog	discoverable	catalog-listed		vision-language-reasoning	nim	nim-native-http		1			nvcr.io/nim/nvidia/cosmos-reason1-7b					candidate-unproven	conventional-pull-and-load			missing	0
nims-terraform:cosmos-reason2-2b@1.6.0	nvcr.io/nim/nvidia/cosmos-reason2-2b	Cosmos-Reason2-2B	nims-terraform-catalog	discoverable	catalog-listed		vision-language-reasoning	nim	nim-native-http		1			nvcr.io/nim/nvidia/cosmos-reason2-2b					candidate-unproven	conventional-pull-and-load			missing	0
nims-terraform:cosmos-reason2-8b@1.6.0	nvcr.io/nim/nvidia/cosmos-reason2-8b	Cosmos-Reason2-8B	nims-terraform-catalog	discoverable	catalog-listed		vision-language-reasoning	nim	nim-native-http		1			nvcr.io/nim/nvidia/cosmos-reason2-8b					candidate-unproven	conventional-pull-and-load			missing	0
nims-terraform:diffdock@latest	nvcr.io/nim/mit/diffdock	DiffDock	nims-terraform-catalog	discoverable	catalog-listed		molecular-docking	nim	nim-native-http		1			nvcr.io/nim/mit/diffdock					candidate-family-proven	conventional-pull-and-load			missing	0
nims-terraform:evo2-40b@latest	nvcr.io/nim/arc/evo2-40b	Evo2-40B	nims-terraform-catalog	discoverable	catalog-listed		genomic-sequence-generation	nim	nim-native-http		2			nvcr.io/nim/arc/evo2-40b					unproven-multi-gpu	conventional-pull-and-load			missing	0
nims-terraform:genmol@latest	nvcr.io/nim/nvidia/genmol	GenMol	nims-terraform-catalog	discoverable	catalog-listed		molecule-generation	nim	nim-native-http		1			nvcr.io/nim/nvidia/genmol					candidate-family-proven	conventional-pull-and-load			missing	0
nims-terraform:molmim@1.0.0	nvcr.io/nim/nvidia/molmim	MolMIM	nims-terraform-catalog	discoverable	catalog-listed		molecule-generation	nim	nim-native-http		1			nvcr.io/nim/nvidia/molmim					candidate-family-proven	conventional-pull-and-load			missing	0
nims-terraform:msa-search@latest	nvcr.io/nim/colabfold/msa-search	MSA Search	nims-terraform-catalog	discoverable	catalog-listed		msa-retrieval	nim	nim-native-http		1			nvcr.io/nim/colabfold/msa-search					candidate-unproven	conventional-pull-and-load			missing	0
nims-terraform:nemotron-nano-12b-v2-vl@1.6.0	nvcr.io/nim/nvidia/nemotron-nano-12b-v2-vl	Nemotron Nano 12B v2 VL	nims-terraform-catalog	discoverable	catalog-listed		vision-language-reasoning	nim	nim-native-http		1			nvcr.io/nim/nvidia/nemotron-nano-12b-v2-vl					candidate-unproven	conventional-pull-and-load			missing	0
nims-terraform:openfold2@latest	nvcr.io/nim/openfold/openfold2	OpenFold2	nims-terraform-catalog	discoverable	catalog-listed		protein-structure-prediction	nim	nim-native-http		1			nvcr.io/nim/openfold/openfold2					candidate-family-proven	conventional-pull-and-load			missing	0
nims-terraform:openfold3@latest	nvcr.io/nim/openfold/openfold3	OpenFold3	nims-terraform-catalog	discoverable	catalog-listed		protein-structure-prediction	nim	nim-native-http		1			nvcr.io/nim/openfold/openfold3					candidate-family-proven	conventional-pull-and-load			missing	0
nims-terraform:proteinmpnn@1.0.2	nvcr.io/nim/ipd/proteinmpnn	ProteinMPNN	nims-terraform-catalog	discoverable	catalog-listed		protein-sequence-design	nim	nim-native-http		1			nvcr.io/nim/ipd/proteinmpnn					candidate-family-proven	conventional-pull-and-load			missing	0
nims-terraform:qwen3-next-80b-a3b-instruct@latest	nvcr.io/nim/qwen/qwen3-next-80b-a3b-instruct	Qwen3 Next 80B A3B Instruct	nims-terraform-catalog	discoverable	catalog-listed		chat-llm	nim	nim-native-http		2			nvcr.io/nim/qwen/qwen3-next-80b-a3b-instruct					unproven-multi-gpu	conventional-pull-and-load			missing	0
nims-terraform:rfdiffusion@2.2.0	nvcr.io/nim/ipd/rfdiffusion	RFdiffusion	nims-terraform-catalog	discoverable	catalog-listed		protein-backbone-generation	nim	nim-native-http		1			nvcr.io/nim/ipd/rfdiffusion					candidate-family-proven	conventional-pull-and-load			missing	0
